ID,MS,Mp,VFN,Mh,Man,MMS,TAN,T,Va,Ve,Mk,Cn,Ct,Cr,m (kg),Mt,Enedc (g/km),Ewltp (g/km),W (mm),At1 (mm),At2 (mm),Ft,Fm,ec (cm3),ep (KW)
2811761,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0070*37,C,UHNZ,6/S,PEUGEOT,2008,M1,M1,1165,,103,,2537,1482,1482,Petrol,M,1199,81
2811766,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0070*37,C,UHNZ,6/S,PEUGEOT,2008,M1,M1,1165,,103,,2537,1482,1482,Petrol,M,1199,81
2811774,FR,KIA,,KIA,KIA MOTORS CORPORATION,KIA MOTOR CORP,e4*2007/46*0256*16,TA,F5P21,M51BZ1,KIA,PICANTO,M1,M1,985,,102,,2385,1409,1409,Petrol,M,998,48
2811780,FR,KIA,,KIA,KIA MOTORS CORPORATION,KIA MOTOR CORP,e4*2007/46*0256*16,TA,F5P21,M51BZ1,KIA,PICANTO,M1,M1,985,,102,,2385,1409,1409,Petrol,M,998,48
2811853,FR,KIA,,KIA,KIA MOTORS CORPORATION,KIA MOTOR CORP,e4*2007/46*0256*16,TA,F5P21,M51BZ1,KIA,PICANTO,M1,M1,985,,102,,2385,1409,1409,Petrol,M,998,48
2811860,FR,KIA,,KIA,KIA MOTORS CORPORATION,KIA MOTOR CORP,e4*2007/46*0256*16,TA,F5P21,M51BZ1,KIA,PICANTO,M1,M1,985,,102,,2385,1409,1409,Petrol,M,998,48
2811865,FR,KIA,,KIA,KIA MOTORS CORPORATION,KIA MOTOR CORP,e4*2007/46*0256*16,TA,F5P21,M51BZ1,KIA,PICANTO,M1,M1,985,,102,,2385,1409,1409,Petrol,M,998,48
2811871,FR,KIA,,KIA,KIA MOTORS CORPORATION,KIA MOTOR CORP,e4*2007/46*0256*16,TA,F5P21,M51BZ1,KIA,PICANTO,M1,M1,985,,102,,2385,1409,1409,Petrol,M,998,48
2811877,FR,KIA,,KIA,KIA MOTORS CORPORATION,KIA MOTOR CORP,e4*2007/46*0256*16,TA,F5P21,M51BZ1,KIA,PICANTO,M1,M1,985,,102,,2385,1409,1409,Petrol,M,998,48
2811883,FR,KIA,,KIA,KIA MOTORS CORPORATION,KIA MOTOR CORP,e4*2007/46*0256*16,TA,F5P21,M51BZ1,KIA,PICANTO,M1,M1,985,,102,,2385,1409,1409,Petrol,M,998,48
2811890,FR,KIA,,KIA,KIA MOTORS CORPORATION,KIA MOTOR CORP,e4*2007/46*0256*16,TA,F5P21,M51BZ1,KIA,PICANTO,M1,M1,985,,102,,2385,1409,1409,Petrol,M,998,48
2811896,FR,KIA,,KIA,KIA MOTORS CORPORATION,KIA MOTOR CORP,e4*2007/46*0256*16,TA,F5P21,M51BZ1,KIA,PICANTO,M1,M1,985,,102,,2385,1409,1409,Petrol,M,998,48
2811901,FR,KIA,,KIA,KIA MOTORS CORPORATION,KIA MOTOR CORP,e4*2007/46*0256*16,TA,F5P21,M51BZ1,KIA,PICANTO,M1,M1,985,,102,,2385,1409,1409,Petrol,M,998,48
2811906,FR,KIA,,KIA,KIA MOTORS CORPORATION,KIA MOTOR CORP,e4*2007/46*0256*16,TA,F5P21,M51BZ1,KIA,PICANTO,M1,M1,985,,102,,2385,1409,1409,Petrol,M,998,48
2811933,FR,KIA,,KIA,KIA MOTORS CORPORATION,KIA MOTOR CORP,e4*2007/46*0256*16,TA,F5P21,M51BZ1,KIA,PICANTO,M1,M1,985,,102,,2385,1409,1409,Petrol,M,998,48
2811942,FR,KIA,,KIA,KIA MOTORS CORPORATION,KIA MOTOR CORP,e4*2007/46*0256*16,TA,F5P21,M51BZ1,KIA,PICANTO,M1,M1,985,,102,,2385,1409,1409,Petrol,M,998,48
2811948,FR,KIA,,KIA,KIA MOTORS CORPORATION,KIA MOTOR CORP,e4*2007/46*0256*16,TA,F5P21,M51BZ1,KIA,PICANTO,M1,M1,985,,102,,2385,1409,1409,Petrol,M,998,48
2811951,FR,KIA,,KIA,KIA MOTORS CORPORATION,KIA MOTOR CORP,e4*2007/46*0256*16,TA,F5P21,M51BZ1,KIA,PICANTO,M1,M1,985,,102,,2385,1409,1409,Petrol,M,998,48
2811961,FR,KIA,,KIA,KIA MOTORS CORPORATION,KIA MOTOR CORP,e4*2007/46*0256*16,TA,F5P21,M51BZ1,KIA,PICANTO,M1,M1,985,,102,,2385,1409,1409,Petrol,M,998,48
2811967,FR,KIA,,KIA,KIA MOTORS CORPORATION,KIA MOTOR CORP,e4*2007/46*0256*16,TA,F5P21,M51BZ1,KIA,PICANTO,M1,M1,985,,102,,2385,1409,1409,Petrol,M,998,48
2811973,FR,KIA,,KIA,KIA MOTORS CORPORATION,KIA MOTOR CORP,e4*2007/46*0256*16,TA,F5P21,M51BZ1,KIA,PICANTO,M1,M1,985,,102,,2385,1409,1409,Petrol,M,998,48
2811981,FR,KIA,,KIA,KIA MOTORS CORPORATION,KIA MOTOR CORP,e4*2007/46*0256*16,TA,F5P21,M51BZ1,KIA,PICANTO,M1,M1,985,,102,,2385,1409,1409,Petrol,M,998,48
2811987,FR,KIA,,KIA,KIA MOTORS CORPORATION,KIA MOTOR CORP,e4*2007/46*0256*16,TA,F5P21,M51BZ1,KIA,PICANTO,M1,M1,985,,102,,2385,1409,1409,Petrol,M,998,48
2812023,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0070*37,C,UHNZ,6/S,PEUGEOT,2008,M1,M1,1165,,103,,2537,1482,1482,Petrol,M,1199,81
2812030,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0070*37,C,UHNZ,6/S,PEUGEOT,2008,M1,M1,1165,,103,,2537,1482,1482,Petrol,M,1199,81
2812037,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0070*37,C,UHNZ,6/S,PEUGEOT,2008,M1,M1,1165,,103,,2537,1482,1482,Petrol,M,1199,81
2812042,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0070*37,C,UHNZ,6/S,PEUGEOT,2008,M1,M1,1165,,103,,2537,1482,1482,Petrol,M,1199,81
2812048,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0070*37,C,UHNZ,6/S,PEUGEOT,2008,M1,M1,1165,,103,,2537,1482,1482,Petrol,M,1199,81
2812097,FR,KIA,,KIA,KIA MOTORS CORPORATION,KIA MOTOR CORP,e4*2007/46*0256*16,TA,F5P21,M51BZ1,KIA,PICANTO,M1,M1,985,,102,,2385,1409,1409,Petrol,M,998,48
2812104,FR,KIA,,KIA,KIA MOTORS CORPORATION,KIA MOTOR CORP,e4*2007/46*0256*16,TA,F5P21,M51BZ1,KIA,PICANTO,M1,M1,985,,102,,2385,1409,1409,Petrol,M,998,48
2812143,FR,KIA,,KIA,KIA MOTORS CORPORATION,KIA MOTOR CORP,e4*2007/46*0256*16,TA,F5P21,M51BZ1,KIA,PICANTO,M1,M1,985,,102,,2385,1409,1409,Petrol,M,998,48
2812150,FR,KIA,,KIA,KIA MOTORS CORPORATION,KIA MOTOR CORP,e4*2007/46*0256*16,TA,F5P21,M51BZ1,KIA,PICANTO,M1,M1,985,,102,,2385,1409,1409,Petrol,M,998,48
2812156,FR,KIA,,KIA,KIA MOTORS CORPORATION,KIA MOTOR CORP,e4*2007/46*0256*16,TA,F5P21,M51BZ1,KIA,PICANTO,M1,M1,985,,102,,2385,1409,1409,Petrol,M,998,48
2812163,FR,KIA,,KIA,KIA MOTORS CORPORATION,KIA MOTOR CORP,e4*2007/46*0256*16,TA,F5P21,M51BZ1,KIA,PICANTO,M1,M1,985,,102,,2385,1409,1409,Petrol,M,998,48
2812170,FR,KIA,,KIA,KIA MOTORS CORPORATION,KIA MOTOR CORP,e4*2007/46*0256*16,TA,F5P21,M51BZ1,KIA,PICANTO,M1,M1,985,,102,,2385,1409,1409,Petrol,M,998,48
2812177,FR,KIA,,KIA,KIA MOTORS CORPORATION,KIA MOTOR CORP,e4*2007/46*0256*16,TA,F5P21,M51BZ1,KIA,PICANTO,M1,M1,985,,102,,2385,1409,1409,Petrol,M,998,48
2812189,FR,KIA,,KIA,KIA MOTORS CORPORATION,KIA MOTOR CORP,e4*2007/46*0256*16,TA,F5P21,M51BZ1,KIA,PICANTO,M1,M1,985,,102,,2385,1409,1409,Petrol,M,998,48
2812195,FR,KIA,,KIA,KIA MOTORS CORPORATION,KIA MOTOR CORP,e4*2007/46*0256*16,TA,F5P21,M51BZ1,KIA,PICANTO,M1,M1,985,,102,,2385,1409,1409,Petrol,M,998,48
2812201,FR,KIA,,KIA,KIA MOTORS CORPORATION,KIA MOTOR CORP,e4*2007/46*0256*16,TA,F5P21,M51BZ1,KIA,PICANTO,M1,M1,985,,102,,2385,1409,1409,Petrol,M,998,48
2812208,FR,KIA,,KIA,KIA MOTORS CORPORATION,KIA MOTOR CORP,e4*2007/46*0256*16,TA,F5P21,M51BZ1,KIA,PICANTO,M1,M1,985,,102,,2385,1409,1409,Petrol,M,998,48
2812217,FR,KIA,,KIA,KIA MOTORS CORPORATION,KIA MOTOR CORP,e4*2007/46*0256*16,TA,F5P21,M51BZ1,KIA,PICANTO,M1,M1,985,,102,,2385,1409,1409,Petrol,M,998,48
2812281,FR,KIA,,KIA,KIA MOTORS CORPORATION,KIA MOTOR CORP,e4*2007/46*0256*16,TA,F5P21,M51BZ1,KIA,PICANTO,M1,M1,985,,102,,2385,1409,1409,Petrol,M,998,48
2812292,FR,KIA,,KIA,KIA MOTORS CORPORATION,KIA MOTOR CORP,e4*2007/46*0256*16,TA,F5P21,M51BZ1,KIA,PICANTO,M1,M1,985,,102,,2385,1409,1409,Petrol,M,998,48
2812323,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0070*37,C,UHNZ,6/S,PEUGEOT,2008,M1,M1,1165,,103,,2537,1482,1482,Petrol,M,1199,81
2812328,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0070*37,C,UHNZ,6/S,PEUGEOT,2008,M1,M1,1165,,103,,2537,1482,1482,Petrol,M,1199,81
2812335,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0070*37,C,UHNZ,6/S,PEUGEOT,2008,M1,M1,1165,,103,,2537,1482,1482,Petrol,M,1199,81
2812342,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0070*37,C,UHNZ,6/S,PEUGEOT,2008,M1,M1,1165,,103,,2537,1482,1482,Petrol,M,1199,81
2812350,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0070*37,C,UHNZ,6/S,PEUGEOT,2008,M1,M1,1165,,103,,2537,1482,1482,Petrol,M,1199,81
3131137,FR,HONDA MOTOR EUROPE LTD,,HONDA UK,HONDA OF THE UK MANUFACTURING LTD,HONDA OF UK MANUFACTURING LTD,e11*2001/116*0302*12,RE6,6,4,HONDA,CR-V,M1,M1,1728,,139,,2630,1585,1585,Diesel,M,1597,118
3131142,FR,HONDA MOTOR EUROPE LTD,,HONDA UK,HONDA OF THE UK MANUFACTURING LTD,HONDA OF UK MANUFACTURING LTD,e11*2001/116*0302*12,RE6,6,4,HONDA,CR-V,M1,M1,1728,,139,,2630,1585,1585,Diesel,M,1597,118
3131150,FR,HONDA MOTOR EUROPE LTD,,HONDA UK,HONDA OF THE UK MANUFACTURING LTD,HONDA OF UK MANUFACTURING LTD,e11*2001/116*0302*12,RE6,6,4,HONDA,CR-V,M1,M1,1728,,139,,2630,1585,1585,Diesel,M,1597,118
3138340,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0534*01,M,C,BHZH-C2F000,PEUGEOT,3008,M1,M1,1375,,104,,2675,1601,1601,Diesel,M,1560,88
3138348,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0534*01,M,C,BHZH-C2F000,PEUGEOT,3008,M1,M1,1375,,104,,2675,1601,1601,Diesel,M,1560,88
3138355,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0534*01,M,C,BHZH-C2F000,PEUGEOT,3008,M1,M1,1375,,104,,2675,1601,1601,Diesel,M,1560,88
3138363,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0534*01,M,C,BHZH-C2F000,PEUGEOT,3008,M1,M1,1375,,104,,2675,1601,1601,Diesel,M,1560,88
3138371,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0534*01,M,C,BHZH-C2K000,PEUGEOT,3008,M1,M1,1379,,100,,2675,1601,1601,Diesel,M,1560,88
3138380,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0534*02,M,C,BHZH-C2F000,PEUGEOT,3008,M1,M1,1375,,104,,2675,1601,1601,Diesel,M,1560,88
3138388,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0534*02,M,C,BHZH-C2F000,PEUGEOT,3008,M1,M1,1375,,104,,2675,1601,1601,Diesel,M,1560,88
3138395,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0534*02,M,C,BHZH-C2F000,PEUGEOT,3008,M1,M1,1375,,104,,2675,1601,1601,Diesel,M,1560,88
3138403,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0534*02,M,C,BHZH-C2F000,PEUGEOT,3008,M1,M1,1375,,104,,2675,1601,1601,Diesel,M,1560,88
3138411,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0534*01,M,C,BHZH-C2F000,PEUGEOT,3008,M1,M1,1375,,104,,2675,1601,1601,Diesel,M,1560,88
3138472,FR,,,NISSAN,NISSAN INTERNATIONAL SA,NISSAN INTERNATIONAL SA,e11*2007/46*2977*02,H15,B,B02,INFINITI,Q30,M1,M1,1545,,115,,2700,1556,1556,Diesel,M,2143,125
3133197,FR,,,NISSAN,NISSAN INTERNATIONAL SA,NISSAN INTERNATIONAL SA,e11*2007/46*2977*02,H15,C,C09,INFINITI,QX30,M1,M1,1590,,128,,2700,1561,1561,Diesel,M,2143,125
3133205,FR,,,NISSAN,NISSAN INTERNATIONAL SA,NISSAN INTERNATIONAL SA,e11*2007/46*2977*02,H15,C,C07,INFINITI,Q30S,M1,M1,1590,,129,,2700,1563,1563,Diesel,M,2143,125
3133215,FR,,,NISSAN,NISSAN INTERNATIONAL SA,NISSAN INTERNATIONAL SA,e11*2007/46*2977*02,H15,C,C07,INFINITI,Q30S,M1,M1,1590,,129,,2700,1563,1563,Diesel,M,2143,125
3133224,FR,,,NISSAN,NISSAN INTERNATIONAL SA,NISSAN INTERNATIONAL SA,e11*2007/46*2977*02,H15,C,C07,INFINITI,Q30S,M1,M1,1590,,129,,2700,1563,1563,Diesel,M,2143,125
3133232,FR,,,NISSAN,NISSAN INTERNATIONAL SA,NISSAN INTERNATIONAL SA,e11*2007/46*2977*02,H15,C,C07,INFINITI,Q30S,M1,M1,1590,,129,,2700,1563,1563,Diesel,M,2143,125
3133238,FR,,,NISSAN,NISSAN INTERNATIONAL SA,NISSAN INTERNATIONAL SA,e11*2007/46*2977*02,H15,C,C53,INFINITI,Q30,M1,M1,1590,,129,,2700,1556,1556,Diesel,M,2143,125
3136671,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0534*02,M,C,BHZH-C2B000,PEUGEOT,3008,M1,M1,1375,,111,,2675,1601,1601,Diesel,M,1560,88
3136675,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0534*02,M,C,BHZH-C2F000,PEUGEOT,3008,M1,M1,1375,,104,,2675,1601,1601,Diesel,M,1560,88
3136680,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0534*02,M,C,BHZH-C2F000,PEUGEOT,3008,M1,M1,1375,,104,,2675,1601,1601,Diesel,M,1560,88
3138693,FR,,,NISSAN,NISSAN INTERNATIONAL SA,NISSAN INTERNATIONAL SA,e11*2007/46*2977*03,H15,C,C09,INFINITI,QX30,M1,M1,1590,,128,,2700,1561,1561,Diesel,M,2143,125
3138701,FR,,,NISSAN,NISSAN INTERNATIONAL SA,NISSAN INTERNATIONAL SA,e11*2007/46*2977*03,H15,C,C59,INFINITI,QX30,M1,M1,1590,,128,,2700,1561,1561,Diesel,M,2143,125
3138712,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0534*02,M,C,BHZH-C2B000,PEUGEOT,3008,M1,M1,1375,,111,,2675,1601,1601,Diesel,M,1560,88
3138720,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0534*02,M,C,BHZH-C2B000,PEUGEOT,3008,M1,M1,1375,,111,,2675,1601,1601,Diesel,M,1560,88
3131048,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0070*38,C,CBHW,6,PEUGEOT,208,M1,M1,1150,,90,,2538,1470,1470,Diesel,M,1560,55
3131056,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0070*38,C,CBHW,6,PEUGEOT,208,M1,M1,1150,,90,,2538,1470,1470,Diesel,M,1560,55
3131065,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0070*38,C,CBHW,6,PEUGEOT,208,M1,M1,1150,,90,,2538,1470,1470,Diesel,M,1560,55
3131074,FR,HONDA MOTOR EUROPE LTD,,HONDA MOTOR CO,HONDA MOTOR CO LTD,HONDA MOTOR CO LTD,e11*2007/46*3633*02,FC,FK601,9,HONDA,CIVIC,M1,M1,1355,,114,,2697,1537,1537,Petrol,M,988,95
3131082,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0534*04,M,4,5GZW-C1F000,PEUGEOT,3008,M1,M1,1375,,129,,2675,1601,1601,Petrol,M,1598,121
3131090,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0534*04,M,4,5GZW-C1F000,PEUGEOT,3008,M1,M1,1375,,129,,2675,1601,1601,Petrol,M,1598,121
3131098,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0534*04,M,4,5GZW-C1F000,PEUGEOT,3008,M1,M1,1375,,129,,2675,1601,1601,Petrol,M,1598,121
3131104,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0534*04,M,4,5GZW-C1B000,PEUGEOT,3008,M1,M1,1375,,136,,2675,1601,1601,Petrol,M,1598,121
3131112,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0534*04,M,4,5GZW-C1B000,PEUGEOT,3008,M1,M1,1375,,136,,2675,1601,1601,Petrol,M,1598,121
3131120,FR,HONDA MOTOR EUROPE LTD,,HONDA MOTOR CO,HONDA MOTOR CO LTD,HONDA MOTOR CO LTD,e11*2007/46*3633*03,FC,FK601,9,HONDA,CIVIC,M1,M1,1355,,114,,2697,1537,1537,Petrol,M,988,95
3131129,FR,HONDA MOTOR EUROPE LTD,,HONDA MOTOR CO,HONDA MOTOR CO LTD,HONDA MOTOR CO LTD,e11*2007/46*3633*02,FC,FK601,9,HONDA,CIVIC,M1,M1,1355,,114,,2697,1537,1537,Petrol,M,988,95
3131136,FR,HONDA MOTOR EUROPE LTD,,HONDA MOTOR CO,HONDA MOTOR CO LTD,HONDA MOTOR CO LTD,e11*2007/46*3633*02,FC,FK601,9,HONDA,CIVIC,M1,M1,1355,,114,,2697,1537,1537,Petrol,M,988,95
3131146,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0534*04,M,4,5GZW-C1B000,PEUGEOT,3008,M1,M1,1375,,136,,2675,1601,1601,Petrol,M,1598,121
3131152,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0534*04,M,4,5GZW-C1B000,PEUGEOT,3008,M1,M1,1375,,136,,2675,1601,1601,Petrol,M,1598,121
3131158,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0534*04,M,4,5GZW-C1F000,PEUGEOT,3008,M1,M1,1375,,129,,2675,1601,1601,Petrol,M,1598,121
3131165,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0534*04,M,4,5GZW-C1F000,PEUGEOT,3008,M1,M1,1375,,129,,2675,1601,1601,Petrol,M,1598,121
3131171,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0534*04,M,4,5GZW-C1F000,PEUGEOT,3008,M1,M1,1375,,129,,2675,1601,1601,Petrol,M,1598,121
3131180,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0070*37,C,CBHW,6,PEUGEOT,208,M1,M1,1150,,90,,2538,1470,1470,Diesel,M,1560,55
3131187,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0070*37,C,CBHW,6,PEUGEOT,208,M1,M1,1150,,90,,2538,1470,1470,Diesel,M,1560,55
3131193,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0070*37,C,CBHW,6,PEUGEOT,208,M1,M1,1150,,90,,2538,1470,1470,Diesel,M,1560,55
3131204,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0070*38,C,CBHW,6,PEUGEOT,208,M1,M1,1150,,90,,2538,1470,1470,Diesel,M,1560,55
3131210,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0070*38,C,CBHW,6,PEUGEOT,208,M1,M1,1150,,90,,2538,1470,1470,Diesel,M,1560,55
3131216,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0070*38,C,CBHW,6,PEUGEOT,208,M1,M1,1150,,90,,2538,1470,1470,Diesel,M,1560,55
3132221,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0070*38,C,CBHW,6,PEUGEOT,208,M1,M1,1150,,90,,2538,1470,1470,Diesel,M,1560,55
3132246,FR,HONDA MOTOR EUROPE LTD,,HONDA MOTOR CO,HONDA MOTOR CO LTD,HONDA MOTOR CO LTD,e11*2007/46*3633*02,FC,FK601,9,HONDA,CIVIC,M1,M1,1355,,114,,2697,1537,1537,Petrol,M,988,95
3132294,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0534*04,M,4,5GZW-C1B000,PEUGEOT,3008,M1,M1,1375,,136,,2675,1601,1601,Petrol,M,1598,121
3132300,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0534*04,M,4,5GZW-C1B000,PEUGEOT,3008,M1,M1,1375,,136,,2675,1601,1601,Petrol,M,1598,121
3132307,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0534*04,M,4,5GZW-C1F000,PEUGEOT,3008,M1,M1,1375,,129,,2675,1601,1601,Petrol,M,1598,121
3132315,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0534*04,M,4,5GZW-C1F000,PEUGEOT,3008,M1,M1,1375,,129,,2675,1601,1601,Petrol,M,1598,121
3132322,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0534*04,M,4,5GZW-C1F000,PEUGEOT,3008,M1,M1,1375,,129,,2675,1601,1601,Petrol,M,1598,121
3132331,FR,HONDA MOTOR EUROPE LTD,,HONDA MOTOR CO,HONDA MOTOR CO LTD,HONDA MOTOR CO LTD,e11*2007/46*3633*02,FC,FK601,9,HONDA,CIVIC,M1,M1,1355,,114,,2697,1537,1537,Petrol,M,988,95
3132338,FR,HONDA MOTOR EUROPE LTD,,HONDA MOTOR CO,HONDA MOTOR CO LTD,HONDA MOTOR CO LTD,e11*2007/46*3633*02,FC,FK601,9,HONDA,CIVIC,M1,M1,1355,,114,,2697,1537,1537,Petrol,M,988,95
3132346,FR,HONDA MOTOR EUROPE LTD,,HONDA MOTOR CO,HONDA MOTOR CO LTD,HONDA MOTOR CO LTD,e11*2007/46*3633*02,FC,FK601,9,HONDA,CIVIC,M1,M1,1355,,114,,2697,1537,1537,Petrol,M,988,95
3132354,FR,HONDA MOTOR EUROPE LTD,,HONDA MOTOR CO,HONDA MOTOR CO LTD,HONDA MOTOR CO LTD,e11*2007/46*3633*02,FC,FK601,9,HONDA,CIVIC,M1,M1,1355,,114,,2697,1537,1537,Petrol,M,988,95
3132368,FR,HONDA MOTOR EUROPE LTD,,HONDA MOTOR CO,HONDA MOTOR CO LTD,HONDA MOTOR CO LTD,e11*2007/46*3633*02,FC,FK601,9,HONDA,CIVIC,M1,M1,1355,,114,,2697,1537,1537,Petrol,M,988,95
3132377,FR,HONDA MOTOR EUROPE LTD,,HONDA MOTOR CO,HONDA MOTOR CO LTD,HONDA MOTOR CO LTD,e11*2007/46*3633*03,FC,FK601,9,HONDA,CIVIC,M1,M1,1355,,114,,2697,1537,1537,Petrol,M,988,95
