,Mk,Category Type Approved,Category Registered,Mass (kg),CO2 (g/km),W (mm),Steering Axle (mm),Other Axle (mm),Ft,Fm,Engine Capacity (cm3),Engine Power (KW)
7665,PEUGEOT,M1,M1,1155,107.0,2620.0,1563.0,1563.0,Petrol,M,1199.0,81.0
7666,PEUGEOT,M1,M1,1155,107.0,2620.0,1563.0,1563.0,Petrol,M,1199.0,81.0
7667,PEUGEOT,M1,M1,1155,107.0,2620.0,1563.0,1563.0,Petrol,M,1199.0,81.0
7668,PEUGEOT,M1,M1,1155,107.0,2620.0,1563.0,1563.0,Petrol,M,1199.0,81.0
7669,PEUGEOT,M1,M1,1155,105.0,2620.0,1563.0,1563.0,Petrol,M,1199.0,81.0
7670,PEUGEOT,M1,M1,1155,105.0,2620.0,1563.0,1563.0,Petrol,M,1199.0,81.0
7671,PEUGEOT,M1,M1,1155,97.0,2620.0,1563.0,1563.0,Petrol,M,1199.0,81.0
7672,PEUGEOT,M1,M1,1155,97.0,2620.0,1563.0,1563.0,Petrol,M,1199.0,81.0
7673,PEUGEOT,M1,M1,1155,97.0,2620.0,1563.0,1563.0,Petrol,M,1199.0,81.0
7674,PEUGEOT,M1,M1,1155,97.0,2620.0,1563.0,1563.0,Petrol,M,1199.0,81.0
7675,PEUGEOT,M1,M1,1155,97.0,2620.0,1563.0,1563.0,Petrol,M,1199.0,81.0
7676,PEUGEOT,M1,M1,1155,97.0,2620.0,1563.0,1563.0,Petrol,M,1199.0,81.0
7677,PEUGEOT,M1,M1,1155,97.0,2620.0,1563.0,1563.0,Petrol,M,1199.0,81.0
7678,PEUGEOT,M1,M1,1155,97.0,2620.0,1563.0,1563.0,Petrol,M,1199.0,81.0
7679,PEUGEOT,M1,M1,1155,97.0,2620.0,1563.0,1563.0,Petrol,M,1199.0,81.0
7680,PEUGEOT,M1,M1,1155,97.0,2620.0,1563.0,1563.0,Petrol,M,1199.0,81.0
7707,NISSAN,M1,M1,1045,103.0,2525.0,1510.0,1510.0,Petrol,M,999.0,52.0
7708,NISSAN,M1,M1,1140,85.0,2525.0,1510.0,1510.0,Diesel,M,1461.0,66.0
7709,NISSAN,M1,M1,1140,85.0,2525.0,1510.0,1510.0,Diesel,M,1461.0,66.0
7710,NISSAN,M1,M1,1140,92.0,2525.0,1510.0,1510.0,Diesel,M,1461.0,66.0
7711,NISSAN,M1,M1,1053,99.0,2525.0,1510.0,1510.0,Petrol,M,898.0,66.0
7712,NISSAN,M1,M1,1053,99.0,2525.0,1510.0,1510.0,Petrol,M,898.0,66.0
7713,NISSAN,M1,M1,1053,99.0,2525.0,1510.0,1510.0,Petrol,M,898.0,66.0
7714,NISSAN,M1,M1,1053,99.0,2525.0,1510.0,1510.0,Petrol,M,898.0,66.0
7715,NISSAN,M1,M1,1053,99.0,2525.0,1510.0,1510.0,Petrol,M,898.0,66.0
7716,NISSAN,M1,M1,1053,99.0,2525.0,1510.0,1510.0,Petrol,M,898.0,66.0
7717,NISSAN,M1,M1,1140,85.0,2525.0,1510.0,1510.0,Diesel,M,1461.0,66.0
7718,NISSAN,M1,M1,1140,85.0,2525.0,1510.0,1510.0,Diesel,M,1461.0,66.0
7719,NISSAN,M1,M1,1140,85.0,2525.0,1510.0,1510.0,Diesel,M,1461.0,66.0
7720,NISSAN,M1,M1,1053,99.0,2525.0,1510.0,1510.0,Petrol,M,898.0,66.0
7721,NISSAN,M1,M1,1053,99.0,2525.0,1510.0,1510.0,Petrol,M,898.0,66.0
7722,NISSAN,M1,M1,1053,99.0,2525.0,1510.0,1510.0,Petrol,M,898.0,66.0
7723,NISSAN,M1,M1,1053,99.0,2525.0,1510.0,1510.0,Petrol,M,898.0,66.0
7724,NISSAN,M1,M1,1053,99.0,2525.0,1510.0,1510.0,Petrol,M,898.0,66.0
7725,NISSAN,M1,M1,1053,99.0,2525.0,1510.0,1510.0,Petrol,M,898.0,66.0
7726,NISSAN,M1,M1,1053,99.0,2525.0,1510.0,1510.0,Petrol,M,898.0,66.0
7727,NISSAN,M1,M1,1053,99.0,2525.0,1510.0,1510.0,Petrol,M,898.0,66.0
7728,NISSAN,M1,M1,1053,99.0,2525.0,1510.0,1510.0,Petrol,M,898.0,66.0
7764,PEUGEOT,M1,M1,1225,110.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7765,PEUGEOT,M1,M1,1225,110.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7766,PEUGEOT,M1,M1,1225,110.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7767,PEUGEOT,M1,M1,1225,110.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7768,PEUGEOT,M1,M1,1225,110.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7769,PEUGEOT,M1,M1,1225,110.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7770,PEUGEOT,M1,M1,1225,110.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7771,PEUGEOT,M1,M1,1225,110.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7772,PEUGEOT,M1,M1,1225,110.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7773,PEUGEOT,M1,M1,1225,110.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7774,PEUGEOT,M1,M1,1225,110.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7775,PEUGEOT,M1,M1,1225,110.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7776,PEUGEOT,M1,M1,1395,119.0,2728.0,1507.0,1507.0,Petrol,M,1199.0,81.0
7777,PEUGEOT,M1,M1,1395,119.0,2728.0,1507.0,1507.0,Petrol,M,1199.0,81.0
7778,PEUGEOT,M1,M1,1395,119.0,2728.0,1507.0,1507.0,Petrol,M,1199.0,81.0
7783,PEUGEOT,M1,M1,1225,110.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7784,PEUGEOT,M1,M1,1225,110.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7785,PEUGEOT,M1,M1,1225,110.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7786,PEUGEOT,M1,M1,1225,110.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7787,PEUGEOT,M1,M1,1225,110.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7788,PEUGEOT,M1,M1,1225,110.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7789,PEUGEOT,M1,M1,1225,110.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7790,PEUGEOT,M1,M1,1225,110.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7791,PEUGEOT,M1,M1,1225,110.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7792,PEUGEOT,M1,M1,1225,110.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7793,PEUGEOT,M1,M1,1225,110.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7794,PEUGEOT,M1,M1,1225,110.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7795,PEUGEOT,M1,M1,1225,110.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7796,PEUGEOT,M1,M1,1225,110.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7797,PEUGEOT,M1,M1,1225,110.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7798,PEUGEOT,M1,M1,1225,110.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7799,PEUGEOT,M1,M1,1225,110.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7800,PEUGEOT,M1,M1,1225,110.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7801,PEUGEOT,M1,M1,1225,110.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7802,PEUGEOT,M1,M1,1225,110.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7803,PEUGEOT,M1,M1,1225,110.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7804,CITROEN,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7805,CITROEN,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7806,CITROEN,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7807,CITROEN,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7808,CITROEN,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7809,PEUGEOT,M1,M1,1473,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,88.0
7810,PEUGEOT,M1,M1,1473,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,88.0
7811,PEUGEOT,M1,M1,1473,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,88.0
7812,PEUGEOT,M1,M1,1473,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,88.0
7813,PEUGEOT,M1,M1,1473,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,88.0
7814,PEUGEOT,M1,M1,1473,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,88.0
7815,PEUGEOT,M1,M1,1395,119.0,2728.0,1507.0,1507.0,Petrol,M,1199.0,81.0
7816,PEUGEOT,M1,M1,1395,119.0,2728.0,1507.0,1507.0,Petrol,M,1199.0,81.0
7817,PEUGEOT,M1,M1,1395,119.0,2728.0,1507.0,1507.0,Petrol,M,1199.0,81.0
7818,PEUGEOT,M1,M1,1395,119.0,2728.0,1507.0,1507.0,Petrol,M,1199.0,81.0
7819,PEUGEOT,M1,M1,1395,119.0,2728.0,1507.0,1507.0,Petrol,M,1199.0,81.0
7820,PEUGEOT,M1,M1,1395,119.0,2728.0,1507.0,1507.0,Petrol,M,1199.0,81.0
7821,PEUGEOT,M1,M1,1395,119.0,2728.0,1507.0,1507.0,Petrol,M,1199.0,81.0
7822,CITROEN,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7823,CITROEN,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7824,CITROEN,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7825,CITROEN,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7826,CITROEN,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7827,PEUGEOT,M1,M1,1395,119.0,2728.0,1507.0,1507.0,Petrol,M,1199.0,81.0
7828,PEUGEOT,M1,M1,1395,119.0,2728.0,1507.0,1507.0,Petrol,M,1199.0,81.0
7829,PEUGEOT,M1,M1,1395,119.0,2728.0,1507.0,1507.0,Petrol,M,1199.0,81.0
7830,CITROEN,M1,M1,1458,109.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7831,CITROEN,M1,M1,1458,109.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7832,CITROEN,M1,M1,1458,109.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7833,CITROEN,M1,M1,1458,109.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7834,CITROEN,M1,M1,1458,109.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7835,PEUGEOT,M1,M1,1496,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7836,PEUGEOT,M1,M1,1496,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7837,PEUGEOT,M1,M1,1496,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7838,PEUGEOT,M1,M1,1485,130.0,2817.0,1579.0,1579.0,Petrol,M,1598.0,121.0
7839,PEUGEOT,M1,M1,1485,130.0,2817.0,1579.0,1579.0,Petrol,M,1598.0,121.0
7840,PEUGEOT,M1,M1,1485,130.0,2817.0,1579.0,1579.0,Petrol,M,1598.0,121.0
7841,PEUGEOT,M1,M1,1485,130.0,2817.0,1579.0,1579.0,Petrol,M,1598.0,121.0
7842,CITROEN,M1,M1,1458,109.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7843,CITROEN,M1,M1,1458,109.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7844,CITROEN,M1,M1,1458,109.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7845,CITROEN,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7846,CITROEN,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7847,PEUGEOT,M1,M1,1615,105.0,2817.0,1579.0,1579.0,Diesel,M,1997.0,133.0
7848,PEUGEOT,M1,M1,1615,105.0,2817.0,1579.0,1579.0,Diesel,M,1997.0,133.0
7849,PEUGEOT,M1,M1,1615,105.0,2817.0,1579.0,1579.0,Diesel,M,1997.0,133.0
7850,CITROEN,M1,M1,1458,109.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7851,CITROEN,M1,M1,1458,109.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7852,CITROEN,M1,M1,1458,109.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7853,CITROEN,M1,M1,1458,109.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7854,CITROEN,M1,M1,1458,109.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7858,PEUGEOT,M1,M1,1575,105.0,2817.0,1579.0,1579.0,Diesel,M,1997.0,110.0
7859,PEUGEOT,M1,M1,1575,105.0,2817.0,1579.0,1579.0,Diesel,M,1997.0,110.0
7860,PEUGEOT,M1,M1,1575,105.0,2817.0,1579.0,1579.0,Diesel,M,1997.0,110.0
7861,CITROEN,M1,M1,1458,109.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7862,CITROEN,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7863,CITROEN,M1,M1,1458,109.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7864,CITROEN,M1,M1,1458,109.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7865,CITROEN,M1,M1,1458,109.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7866,PEUGEOT,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7867,PEUGEOT,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7868,PEUGEOT,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7869,PEUGEOT,M1,M1,1458,109.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7870,PEUGEOT,M1,M1,1575,105.0,2817.0,1579.0,1579.0,Diesel,M,1997.0,110.0
7871,PEUGEOT,M1,M1,1575,109.0,2817.0,1579.0,1579.0,Diesel,M,1997.0,110.0
7872,PEUGEOT,M1,M1,1575,105.0,2817.0,1579.0,1579.0,Diesel,M,1997.0,110.0
7873,PEUGEOT,M1,M1,1575,109.0,2817.0,1579.0,1579.0,Diesel,M,1997.0,110.0
7874,PEUGEOT,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7875,PEUGEOT,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7876,PEUGEOT,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7877,PEUGEOT,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7878,CITROEN,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7879,CITROEN,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7880,CITROEN,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7881,CITROEN,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7882,CITROEN,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7883,PEUGEOT,M1,M1,1485,95.0,2817.0,1579.0,1579.0,Diesel,M,1560.0,88.0
7884,PEUGEOT,M1,M1,1485,95.0,2817.0,1579.0,1579.0,Diesel,M,1560.0,88.0
7885,PEUGEOT,M1,M1,1485,95.0,2817.0,1579.0,1579.0,Diesel,M,1560.0,88.0
7886,PEUGEOT,M1,M1,1485,95.0,2817.0,1579.0,1579.0,Diesel,M,1560.0,88.0
7887,PEUGEOT,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7888,PEUGEOT,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7889,PEUGEOT,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7890,PEUGEOT,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7891,PEUGEOT,M1,M1,1500,102.0,2817.0,1579.0,1579.0,Diesel,M,1560.0,88.0
7892,PEUGEOT,M1,M1,1500,102.0,2817.0,1579.0,1579.0,Diesel,M,1560.0,88.0
7893,PEUGEOT,M1,M1,1500,99.0,2817.0,1579.0,1579.0,Diesel,M,1560.0,88.0
7894,CITROEN,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7895,CITROEN,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7896,CITROEN,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7897,CITROEN,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7898,CITROEN,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7899,CITROEN,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7900,CITROEN,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7901,CITROEN,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7902,CITROEN,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7903,CITROEN,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7904,CITROEN,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7905,CITROEN,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7906,CITROEN,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7907,CITROEN,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7908,CITROEN,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7909,CITROEN,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7910,CITROEN,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7911,CITROEN,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7912,CITROEN,M1,M1,1449,113.0,2728.0,1507.0,1507.0,Diesel,M,1560.0,73.0
7913,PEUGEOT,M1,M1,1165,103.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7914,PEUGEOT,M1,M1,1165,103.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7915,PEUGEOT,M1,M1,1165,103.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7916,PEUGEOT,M1,M1,1165,103.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7917,PEUGEOT,M1,M1,1165,103.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7918,PEUGEOT,M1,M1,1165,103.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7919,PEUGEOT,M1,M1,1165,103.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7920,PEUGEOT,M1,M1,1165,103.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7921,PEUGEOT,M1,M1,1165,103.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7922,PEUGEOT,M1,M1,1165,103.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7923,PEUGEOT,M1,M1,1165,103.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7924,PEUGEOT,M1,M1,1165,103.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7925,PEUGEOT,M1,M1,1165,103.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7926,PEUGEOT,M1,M1,1165,103.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7927,KIA,M1,M1,1521,101.0,2700.0,1555.0,1555.0,Petrol,M,1580.0,77.0
7928,KIA,M1,M1,1500,88.0,2700.0,1565.0,1565.0,Petrol,M,1580.0,77.0
7929,KIA,M1,M1,1521,101.0,2700.0,1555.0,1555.0,Petrol,M,1580.0,77.0
7930,KIA,M1,M1,1521,101.0,2700.0,1555.0,1555.0,Petrol,M,1580.0,77.0
7931,PEUGEOT,M1,M1,1165,103.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7932,PEUGEOT,M1,M1,1165,103.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7933,PEUGEOT,M1,M1,1165,103.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7934,PEUGEOT,M1,M1,1165,103.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7935,PEUGEOT,M1,M1,1165,103.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7936,KIA,M1,M1,1521,101.0,2700.0,1555.0,1555.0,Petrol,M,1580.0,77.0
7937,KIA,M1,M1,1521,101.0,2700.0,1555.0,1555.0,Petrol,M,1580.0,77.0
7938,KIA,M1,M1,1500,88.0,2700.0,1565.0,1565.0,Petrol,M,1580.0,77.0
7939,KIA,M1,M1,1500,88.0,2700.0,1565.0,1565.0,Petrol,M,1580.0,77.0
7940,KIA,M1,M1,1500,88.0,2700.0,1565.0,1565.0,Petrol,M,1580.0,77.0
7941,PEUGEOT,M1,M1,1165,103.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7942,PEUGEOT,M1,M1,1165,103.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7943,PEUGEOT,M1,M1,1165,103.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7944,PEUGEOT,M1,M1,1165,103.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7945,PEUGEOT,M1,M1,1165,103.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7946,KIA,M1,M1,1500,88.0,2700.0,1565.0,1565.0,Petrol,M,1580.0,77.0
7947,KIA,M1,M1,1500,88.0,2700.0,1565.0,1565.0,Petrol,M,1580.0,77.0
7948,KIA,M1,M1,1500,88.0,2700.0,1565.0,1565.0,Petrol,M,1580.0,77.0
7949,KIA,M1,M1,1500,88.0,2700.0,1565.0,1565.0,Petrol,M,1580.0,77.0
7950,KIA,M1,M1,1500,88.0,2700.0,1565.0,1565.0,Petrol,M,1580.0,77.0
7951,KIA,M1,M1,1500,88.0,2700.0,1565.0,1565.0,Petrol,M,1580.0,77.0
7952,KIA,M1,M1,1500,88.0,2700.0,1565.0,1565.0,Petrol,M,1580.0,77.0
7953,KIA,M1,M1,1500,88.0,2700.0,1565.0,1565.0,Petrol,M,1580.0,77.0
7954,KIA,M1,M1,1500,88.0,2700.0,1565.0,1565.0,Petrol,M,1580.0,77.0
7955,KIA,M1,M1,1500,88.0,2700.0,1565.0,1565.0,Petrol,M,1580.0,77.0
7956,KIA,M1,M1,1500,88.0,2700.0,1565.0,1565.0,Petrol,M,1580.0,77.0
7957,KIA,M1,M1,1500,88.0,2700.0,1565.0,1565.0,Petrol,M,1580.0,77.0
7958,KIA,M1,M1,1500,88.0,2700.0,1565.0,1565.0,Petrol,M,1580.0,77.0
7959,KIA,M1,M1,1500,88.0,2700.0,1565.0,1565.0,Petrol,M,1580.0,77.0
7960,KIA,M1,M1,1500,88.0,2700.0,1565.0,1565.0,Petrol,M,1580.0,77.0
7961,KIA,M1,M1,1500,88.0,2700.0,1565.0,1565.0,Petrol,M,1580.0,77.0
7962,KIA,M1,M1,1500,88.0,2700.0,1565.0,1565.0,Petrol,M,1580.0,77.0
7963,KIA,M1,M1,1500,88.0,2700.0,1565.0,1565.0,Petrol,M,1580.0,77.0
7964,KIA,M1,M1,1500,88.0,2700.0,1565.0,1565.0,Petrol,M,1580.0,77.0
7965,KIA,M1,M1,1500,88.0,2700.0,1565.0,1565.0,Petrol,M,1580.0,77.0
7966,KIA,M1,M1,1500,88.0,2700.0,1565.0,1565.0,Petrol,M,1580.0,77.0
7967,KIA,M1,M1,1500,88.0,2700.0,1565.0,1565.0,Petrol,M,1580.0,77.0
7968,KIA,M1,M1,1500,88.0,2700.0,1565.0,1565.0,Petrol,M,1580.0,77.0
7969,KIA,M1,M1,1500,88.0,2700.0,1565.0,1565.0,Petrol,M,1580.0,77.0
7970,KIA,M1,M1,1500,88.0,2700.0,1565.0,1565.0,Petrol,M,1580.0,77.0
7971,KIA,M1,M1,1500,88.0,2700.0,1565.0,1565.0,Petrol,M,1580.0,77.0
7972,KIA,M1,M1,1500,88.0,2700.0,1565.0,1565.0,Petrol,M,1580.0,77.0
7973,PEUGEOT,M1,M1,1165,103.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7974,PEUGEOT,M1,M1,1165,103.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7975,PEUGEOT,M1,M1,1165,103.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7976,PEUGEOT,M1,M1,1165,103.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
7977,PEUGEOT,M1,M1,1165,103.0,2537.0,1482.0,1482.0,Petrol,M,1199.0,81.0
8079,RENAULT,M1,M1,2220,145.0,3498.0,1615.0,1628.0,DIESEL                   ,M,1598.0,92.0
8084,VOLKSWAGEN,M1,M1,2370,164.0,3400.0,1622.0,1628.0,DIESEL                   ,M,1968.0,75.0
8090,KIA,M1,M1,1500,124.0,2670.0,1609.0,1620.0,DIESEL                   ,M,1685.0,85.0
8093,DACIA,M1,M1,1380,108.0,2810.0,1492.0,1478.0,DIESEL                   ,M,1461.0,55.0
8094,MITSUBISHI,M1,M1,1335,136.0,2670.0,1545.0,1545.0,PETROL                   ,M,1590.0,86.0
8095,VOLKSWAGEN,M1,M1,1850,123.0,3006.0,1537.0,1538.0,DIESEL                   ,M,1968.0,75.0
8134,RENAULT,M1,M1,939,112.0,2492.0,1455.0,1455.0,PETROL,M,999.0,51.0
8135,RENAULT,M1,M1,939,112.0,2492.0,1455.0,1455.0,PETROL,M,999.0,51.0
8136,RENAULT,M1,M1,939,112.0,2492.0,1455.0,1455.0,PETROL,M,999.0,51.0
8137,RENAULT,M1,M1,1455,99.0,2647.0,1562.0,1562.0,DIESEL,M,1461.0,81.0
8138,RENAULT,M1,M1,1455,99.0,2647.0,1562.0,1562.0,DIESEL,M,1461.0,81.0
8139,RENAULT,M1,M1,1381,126.0,2647.0,1562.0,1562.0,PETROL,M,1197.0,96.0
8140,RENAULT,M1,M1,1496,103.0,2647.0,1562.0,1562.0,DIESEL,M,1461.0,81.0
